dcode,dname,sex,age,population,age_group,age_group_range
1024,เขตราษฏร์บูรณะ,male,64,420,60,15 to 64 years
1044,เขตสะพานสูง,female,4,420,0,0 to 14 years
1033,เขตคลองเตย,female,73,419,70,65 years and older
1033,เขตคลองเตย,male,68,419,65,65 years and older
1018,เขตคลองสาน,male,59,419,55,15 to 64 years
1043,เขตคันนายาว,male,66,419,65,65 years and older
1019,เขตตลิ่งชัน,female,8,419,5,0 to 14 years
1015,เขตธนบุรี,male,72,419,70,65 years and older
1022,เขตภาษีเจริญ,male,3,419,0,0 to 14 years
1012,เขตยานนาวา,female,70,419,70,65 years and older
1012,เขตยานนาวา,male,22,419,20,15 to 64 years
1034,เขตสวนหลวง,male,72,419,70,65 years and older
1028,เขตสาทร,male,23,419,20,15 to 64 years
1017,เขตห้วยขวาง,female,22,419,20,15 to 64 years
1017,เขตห้วยขวาง,male,9,419,5,0 to 14 years
1018,เขตคลองสาน,female,32,418,30,15 to 64 years
1019,เขตตลิ่งชัน,male,71,418,70,65 years and older
1048,เขตทวีวัฒนา,female,15,418,15,15 to 64 years
1048,เขตทวีวัฒนา,male,23,418,20,15 to 64 years
1016,เขตบางกอกใหญ่,male,58,418,55,15 to 64 years
1016,เขตบางกอกใหญ่,male,60,418,60,15 to 64 years
1031,เขตบางคอแหลม,male,70,418,70,65 years and older
1025,เขตบางพลัด,male,20,418,20,15 to 64 years
1014,เขตพญาไท,male,58,418,55,15 to 64 years
1022,เขตภาษีเจริญ,female,4,418,0,0 to 14 years
1012,เขตยานนาวา,male,66,418,65,65 years and older
1039,เขตวัฒนา,female,25,418,25,15 to 64 years
1044,เขตสะพานสูง,male,68,418,65,65 years and older
1044,เขตสะพานสูง,male,69,418,65,65 years and older
1028,เขตสาทร,female,22,418,20,15 to 64 years
1017,เขตห้วยขวาง,female,72,418,70,65 years and older
1017,เขตห้วยขวาง,male,5,418,5,0 to 14 years
1033,เขตคลองเตย,male,8,417,5,0 to 14 years
1018,เขตคลองสาน,female,72,417,70,65 years and older
1036,เขตดอนเมือง,female,75,417,75,65 years and older
1002,เขตดุสิต,male,68,417,65,65 years and older
1048,เขตทวีวัฒนา,male,15,417,15,15 to 64 years
1048,เขตทวีวัฒนา,male,20,417,20,15 to 64 years
1047,เขตบางนา,female,73,417,70,65 years and older
1025,เขตบางพลัด,female,76,417,75,65 years and older
1027,เขตบึงกุ่ม,female,1,417,0,0 to 14 years
1022,เขตภาษีเจริญ,female,3,417,0,0 to 14 years
1037,เขตราชเทวี,female,35,417,35,15 to 64 years
1037,เขตราชเทวี,female,62,417,60,15 to 64 years
1037,เขตราชเทวี,male,48,417,45,15 to 64 years
1045,เขตวังทองหลาง,male,69,417,65,65 years and older
1039,เขตวัฒนา,female,73,417,70,65 years and older
1039,เขตวัฒนา,male,63,417,60,15 to 64 years
1028,เขตสาทร,male,68,417,65,65 years and older
1041,เขตหลักสี่,male,71,417,70,65 years and older
1018,เขตคลองสาน,female,31,416,30,15 to 64 years
1018,เขตคลองสาน,male,50,416,50,15 to 64 years
1016,เขตบางกอกใหญ่,male,39,416,35,15 to 64 years
1012,เขตยานนาวา,male,24,416,20,15 to 64 years
1037,เขตราชเทวี,female,38,416,35,15 to 64 years
1018,เขตคลองสาน,male,28,415,25,15 to 64 years
1005,เขตบางเขน,female,81,415,80,65 years and older
1016,เขตบางกอกใหญ่,female,34,415,30,15 to 64 years
1016,เขตบางกอกใหญ่,male,47,415,45,15 to 64 years
1025,เขตบางพลัด,female,21,415,20,15 to 64 years
1012,เขตยานนาวา,male,20,415,20,15 to 64 years
1024,เขตราษฏร์บูรณะ,male,10,415,10,0 to 14 years
1003,เขตหนองจอก,female,74,415,70,65 years and older
1033,เขตคลองเตย,female,72,414,70,65 years and older
1018,เขตคลองสาน,female,36,414,35,15 to 64 years
1018,เขตคลองสาน,male,61,414,60,15 to 64 years
1019,เขตตลิ่งชัน,male,7,414,5,0 to 14 years
1016,เขตบางกอกใหญ่,female,35,414,35,15 to 64 years
1006,เขตบางกะปิ,female,77,414,75,65 years and older
1012,เขตยานนาวา,male,18,414,15,15 to 64 years
1012,เขตยานนาวา,male,65,414,65,65 years and older
1037,เขตราชเทวี,male,33,414,30,15 to 64 years
1037,เขตราชเทวี,male,56,414,55,15 to 64 years
1033,เขตคลองเตย,male,11,413,10,0 to 14 years
1048,เขตทวีวัฒนา,female,19,413,15,15 to 64 years
1049,เขตทุ่งครุ,male,70,413,70,65 years and older
1021,เขตบางขุนเทียน,female,75,413,75,65 years and older
1009,เขตพระโขนง,female,74,413,70,65 years and older
1024,เขตราษฏร์บูรณะ,female,14,413,10,0 to 14 years
1043,เขตคันนายาว,female,2,412,0,0 to 14 years
1002,เขตดุสิต,female,28,412,25,15 to 64 years
1016,เขตบางกอกใหญ่,female,26,412,25,15 to 64 years
1025,เขตบางพลัด,male,21,412,20,15 to 64 years
1009,เขตพระโขนง,female,19,412,15,15 to 64 years
1037,เขตราชเทวี,male,42,412,40,15 to 64 years
1044,เขตสะพานสูง,female,73,412,70,65 years and older
1035,เขตจอมทอง,female,77,411,75,65 years and older
1002,เขตดุสิต,female,39,411,35,15 to 64 years
1048,เขตทวีวัฒนา,male,17,411,15,15 to 64 years
1016,เขตบางกอกใหญ่,male,54,411,50,15 to 64 years
1031,เขตบางคอแหลม,male,12,411,10,0 to 14 years
1047,เขตบางนา,female,17,411,15,15 to 64 years
1024,เขตราษฏร์บูรณะ,female,15,411,15,15 to 64 years
1024,เขตราษฏร์บูรณะ,female,17,411,15,15 to 64 years
1028,เขตสาทร,male,64,411,60,15 to 64 years
1041,เขตหลักสี่,male,72,411,70,65 years and older
1030,เขตจตุจักร,female,83,410,80,65 years and older
1048,เขตทวีวัฒนา,male,11,410,10,0 to 14 years
1031,เขตบางคอแหลม,female,20,410,20,15 to 64 years
1014,เขตพญาไท,female,63,410,60,15 to 64 years
1012,เขตยานนาวา,female,24,410,20,15 to 64 years
1037,เขตราชเทวี,female,52,410,50,15 to 64 years
1037,เขตราชเทวี,male,51,410,50,15 to 64 years
1017,เขตห้วยขวาง,male,6,410,5,0 to 14 years
1018,เขตคลองสาน,female,33,409,30,15 to 64 years
1036,เขตดอนเมือง,female,0,409,0,0 to 14 years
1016,เขตบางกอกใหญ่,male,36,409,35,15 to 64 years
1031,เขตบางคอแหลม,male,11,409,10,0 to 14 years
1047,เขตบางนา,female,18,409,15,15 to 64 years
1027,เขตบึงกุ่ม,female,3,409,0,0 to 14 years
1014,เขตพญาไท,female,64,409,60,15 to 64 years
1042,เขตสายไหม,female,79,409,75,65 years and older
1017,เขตห้วยขวาง,female,73,409,70,65 years and older
1018,เขตคลองสาน,male,33,408,30,15 to 64 years
1002,เขตดุสิต,female,36,408,35,15 to 64 years
1002,เขตดุสิต,female,73,408,70,65 years and older
1048,เขตทวีวัฒนา,male,13,408,10,0 to 14 years
1031,เขตบางคอแหลม,female,17,408,15,15 to 64 years
1025,เขตบางพลัด,male,17,408,15,15 to 64 years
1014,เขตพญาไท,male,57,408,55,15 to 64 years
1009,เขตพระโขนง,male,18,408,15,15 to 64 years
1024,เขตราษฏร์บูรณะ,male,11,408,10,0 to 14 years
1011,เขตลาดกระบัง,female,74,408,70,65 years and older
1017,เขตห้วยขวาง,female,8,408,5,0 to 14 years
1046,เขตคลองสามวา,female,75,407,75,65 years and older
1016,เขตบางกอกใหญ่,male,35,407,35,15 to 64 years
1016,เขตบางกอกใหญ่,male,49,407,45,15 to 64 years
1014,เขตพญาไท,female,31,407,30,15 to 64 years
1043,เขตคันนายาว,female,3,406,0,0 to 14 years
1019,เขตตลิ่งชัน,female,7,406,5,0 to 14 years
1048,เขตทวีวัฒนา,female,13,406,10,0 to 14 years
1048,เขตทวีวัฒนา,female,17,406,15,15 to 64 years
1045,เขตวังทองหลาง,male,5,406,5,0 to 14 years
1039,เขตวัฒนา,male,32,406,30,15 to 64 years
1033,เขตคลองเตย,male,69,405,65,65 years and older
1018,เขตคลองสาน,male,37,405,35,15 to 64 years
1046,เขตคลองสามวา,male,72,405,70,65 years and older
1016,เขตบางกอกใหญ่,male,55,405,55,15 to 64 years
1037,เขตราชเทวี,male,58,405,55,15 to 64 years
1017,เขตห้วยขวาง,male,3,405,0,0 to 14 years
1035,เขตจอมทอง,female,80,404,80,65 years and older
1002,เขตดุสิต,female,30,404,30,15 to 64 years
1019,เขตตลิ่งชัน,female,76,404,75,65 years and older
1019,เขตตลิ่งชัน,male,72,404,70,65 years and older
1019,เขตตลิ่งชัน,male,73,404,70,65 years and older
1027,เขตบึงกุ่ม,male,1,404,0,0 to 14 years
1014,เขตพญาไท,female,28,404,25,15 to 64 years
1037,เขตราชเทวี,female,64,404,60,15 to 64 years
1037,เขตราชเทวี,male,60,404,60,15 to 64 years
1039,เขตวัฒนา,male,61,404,60,15 to 64 years
1041,เขตหลักสี่,female,8,404,5,0 to 14 years
1041,เขตหลักสี่,male,70,404,70,65 years and older
1048,เขตทวีวัฒนา,female,20,403,20,15 to 64 years
1016,เขตบางกอกใหญ่,male,56,403,55,15 to 64 years
1031,เขตบางคอแหลม,female,6,403,5,0 to 14 years
1031,เขตบางคอแหลม,male,8,403,5,0 to 14 years
1047,เขตบางนา,male,13,403,10,0 to 14 years
1025,เขตบางพลัด,male,19,403,15,15 to 64 years
1022,เขตภาษีเจริญ,female,76,403,75,65 years and older
1037,เขตราชเทวี,female,30,403,30,15 to 64 years
1039,เขตวัฒนา,male,25,403,25,15 to 64 years
1044,เขตสะพานสูง,male,2,403,0,0 to 14 years
1041,เขตหลักสี่,female,12,403,10,0 to 14 years
1041,เขตหลักสี่,male,8,403,5,0 to 14 years
1017,เขตห้วยขวาง,female,6,403,5,0 to 14 years
1033,เขตคลองเตย,male,9,402,5,0 to 14 years
1018,เขตคลองสาน,male,40,402,40,15 to 64 years
1026,เขตดินแดง,male,73,402,70,65 years and older
1015,เขตธนบุรี,female,9,402,5,0 to 14 years
1005,เขตบางเขน,female,80,402,80,65 years and older
1020,เขตบางกอกน้อย,male,10,402,10,0 to 14 years
1022,เขตภาษีเจริญ,male,1,402,0,0 to 14 years
1011,เขตลาดกระบัง,male,71,402,70,65 years and older
1042,เขตสายไหม,male,75,402,75,65 years and older
1041,เขตหลักสี่,female,13,402,10,0 to 14 years
1017,เขตห้วยขวาง,female,24,402,20,15 to 64 years
1017,เขตห้วยขวาง,male,10,402,10,0 to 14 years
1033,เขตคลองเตย,male,6,401,5,0 to 14 years
1018,เขตคลองสาน,male,9,401,5,0 to 14 years
1002,เขตดุสิต,female,29,401,25,15 to 64 years
1002,เขตดุสิต,female,74,401,70,65 years and older
1048,เขตทวีวัฒนา,male,21,401,20,15 to 64 years
1031,เขตบางคอแหลม,female,19,401,15,15 to 64 years
